"index","assists","gamesPlayed","goals","playerBirthCity","playerBirthCountry","playerBirthDate","playerBirthStateProvince","playerDraftOverallPickNo","playerDraftRoundNo","playerDraftYear","playerFirstName","playerHeight","playerId","playerLastName","playerName","playerNationality","playerPositionCode","playerShootsCatches","playerTeamsPlayedFor","playerWeight","points","seasonId","cron_ts"
"34","0","8","0","Tampere","FIN","1979-06-17",NULL,"21","1","1997","Mika","74","8466156","Noronen","Mika Noronen","FIN","G","L","BUF, VAN","196","0","20052006","2017-04-01 11:00:07"
"35","2","66","0","Burgdorf","CHE","1974-09-03",NULL,"232","8","2001","Martin","72","8469675","Gerber","Martin Gerber","CHE","G","L","CAR","205","2","20052006","2017-04-01 11:00:07"
"36","1","48","0","Tampere","FIN","1977-05-20",NULL,"90","4","1995","Vesa","70","8462117","Toskala","Vesa Toskala","FIN","G","L","SJS","198","1","20052006","2017-04-01 11:00:07"
"37","1","35","0","Lac St. Charles","CAN","1977-08-15","QC","16","1","1995","Martin","74","8462047","Biron","Martin Biron","CAN","G","L","BUF","186","1","20052006","2017-04-01 11:00:07"
"38","1","43","0","Simcoe","CAN","1969-10-12","ON",NULL,NULL,NULL,"Dwayne","73","8460806","Roloson","Dwayne Roloson","CAN","G","L","MIN, EDM","170","1","20052006","2017-04-01 11:00:07"
"39","0","1","0","Sault Ste. Marie","CAN","1981-07-03","ON","6","1","1999","Brian","74","8467879","Finley","Brian Finley","CAN","G","R","NSH","205","0","20052006","2017-04-01 11:00:07"
"40","0","25","0","Sundbyberg","SWE","1979-09-19",NULL,"70","3","2000","Mikael","72","8468550","Tellqvist","Mikael Tellqvist","SWE","G",NULL,"TOR","189","0","20052006","2017-04-01 11:00:07"
"41","0","20","0","Kalvola","FIN","1984-05-18",NULL,"29","1","2002","Hannu","74","8470084","Toivonen","Hannu Toivonen","FIN","G","L","BOS","200","0","20052006","2017-04-01 11:00:07"
"42","1","50","0","Sorel","CAN","1984-11-28","QC","1","1","2003","Marc-Andre","74","8470594","Fleury","Marc-Andre Fleury","CAN","G","L","PIT","180","1","20052006","2017-04-01 11:00:07"
"43","0","32","0","Peace River","CAN","1972-11-26","AB","54","3","1991","Chris","70","8458568","Osgood","Chris Osgood","CAN","G","L","DET","180","0","20052006","2017-04-01 11:00:07"
"44","2","66","0","East Lansing","USA","1980-07-17","MI","138","5","1999","Ryan","74","8468011","Miller","Ryan Miller","USA","G","L","BUF","168","2","20052006","2017-04-01 11:00:07"
"45","0","13","0","Mont-Laurier","CAN","1976-04-22","QC","26","1","1994","Dan","73","8460516","Cloutier","Dan Cloutier","CAN","G","L","VAN","195","0","20052006","2017-04-01 11:00:07"
"46","0","1","0","Bovey","USA","1980-05-27","MN","81","3","1999","Adam","74","8467954","Hauser","Adam Hauser","USA","G","L","LAK","192","0","20052006","2017-04-01 11:00:07"
"47","1","34","0","Banská Bystrica","SVK","1982-09-18",NULL,"63","2","2001","Peter","73","8469514","Budaj","Peter Budaj","SVK","G","L","COL","196","1","20052006","2017-04-01 11:00:07"
"48","0","13","0","Buffalo","USA","1980-02-27","NY","38","2","1998","Philippe","72","8467364","Sauve","Philippe Sauve","USA","G","L","CGY, PHX","190","0","20052006","2017-04-01 11:00:07"
"49","0","1","0","Brandon","CAN","1982-01-15","MB","151","5","2002","Robert","76","8469750","McVicar","Robert McVicar","CAN","G","L","VAN","202","0","20052006","2017-04-01 11:00:07"
"50","1","50","0","Sverdlovsk","RUS","1973-01-13",NULL,"204","9","1992","Nikolai","73","8459140","Khabibulin","Nikolai Khabibulin","RUS","G","L","CHI","208","1","20052006","2017-04-01 11:00:07"
"51","2","42","0","Togliatti","RUS","1980-06-22",NULL,"44","2","2000","Ilya","75","8468524","Bryzgalov","Ilya Bryzgalov","RUS","G","L","ANA","213","2","20052006","2017-04-01 11:00:07"
"52","0","7","0","Invermere","CAN","1979-01-30","BC",NULL,NULL,NULL,"Wade","70","8470584","Dubielewicz","Wade Dubielewicz","CAN","G","L","NYI","185","0","20052006","2017-04-01 11:00:07"
"53","2","56","0","Are","SWE","1982-03-02",NULL,"205","7","2000","Henrik","73","8468685","Lundqvist","Henrik Lundqvist","SWE","G","L","NYR","188","2","20052006","2017-04-01 11:00:07"
"54","0","9","0","Ostrava","CZE","1975-12-11",NULL,"164","6","1999","Martin","74","8468037","Prusek","Martin Prusek","CZE","G","R","CBJ","176","0","20052006","2017-04-01 11:00:07"
"55","1","33","0","Toronto","CAN","1975-04-04","ON","41","2","1993","Kevin","74","8459463","Weekes","Kevin Weekes","CAN","G","L","NYR","215","1","20052006","2017-04-01 11:00:07"
"56","1","29","0","Burnaby","CAN","1980-01-18","BC","66","3","1998","Jason","75","8467391","LaBarbera","Jason LaBarbera","CAN","G","L","LAK","232","1","20052006","2017-04-01 11:00:07"
"57","1","38","0","Windsor","CAN","1967-01-29","ON","24","2","1985","Sean","76","8445769","Burke","Sean Burke","CAN","G","L","TBL","209","1","20052006","2017-04-01 11:00:07"
"58","0","30","0","Belleville","CAN","1980-05-04","ON","135","5","1998","Andrew","73","8467453","Raycroft","Andrew Raycroft","CAN","G","L","BOS","180","0","20052006","2017-04-01 11:00:07"
"59","0","17","0","Edmonton","CAN","1971-06-30","AB","48","3","1991","Jamie","72","8458562","McLennan","Jamie McLennan","CAN","G","L","FLA","199","0","20052006","2017-04-01 11:00:07"
"60","0","6","0","Lafontaine","CAN","1981-06-21","QC",NULL,NULL,NULL,"Yann","71","8471186","Danis","Yann Danis","CAN","G","L","MTL","180","0","20052006","2017-04-01 11:00:07"
"61","1","33","0","Repentigny","CAN","1982-11-07","QC","8","1","2001","Pascal","74","8469461","Leclaire","Pascal Leclaire","CAN","G","L","CBJ","202","1","20052006","2017-04-01 11:00:07"
"62","1","49","0","Carman","CAN","1965-04-21","MB",NULL,NULL,NULL,"Ed","72","8445386","Belfour","Ed Belfour","CAN","G","L","TOR","214","1","20052006","2017-04-01 11:00:07"
"63","1","43","0","Imatra","FIN","1975-05-08",NULL,"133","5","2001","Jussi","72","8462255","Markkanen","Jussi Markkanen","FIN","G","L","EDM","182","1","20052006","2017-04-01 11:00:07"
"64","0","3","0","Regina","CAN","1984-06-18","SK","38","2","2002","Josh","74","8470216","Harding","Josh Harding","CAN","G","R","MIN","194","0","20052006","2017-04-01 11:00:07"
"65","0","16","0","Montreal","CAN","1975-01-12","QC","10","1","1993","Jocelyn","71","8459432","Thibault","Jocelyn Thibault","CAN","G","L","PIT","169","0","20052006","2017-04-01 11:00:07"
"66","1","38","0","Helsinki","FIN","1983-11-16",NULL,"2","1","2002","Kari","76","8470140","Lehtonen","Kari Lehtonen","FIN","G","L","ATL","190","1","20052006","2017-04-01 11:00:07"
"67","0","15","0","Fernie","CAN","1983-05-23","BC","46","2","2002","David","73","8470263","Leneveu","David Leneveu","CAN","G","L","PHX","190","0","20052006","2017-04-01 11:00:07"
"68","0","1","0","Sorel","CAN","1975-06-12","QC","210","9","1994","Frederic","76","8460696","Cassivi","Frederic Cassivi","CAN","G","L","WSH","220","0","20052006","2017-04-01 11:00:07"
"69","0","4","0","Beauport","CAN","1981-06-17",NULL,"22","1","1999","Maxime","74","8467895","Ouellet","Maxime Ouellet","CAN","G","L","VAN","194","0","20052006","2017-04-01 11:00:07"
"70","1","25","0","Medford","USA","1979-07-11","MA","186","7","1998","Michael","75","8467486","Morrison","Michael Morrison","USA","G","L","EDM, OTT","194","1","20052006","2017-04-01 11:00:07"
"71","1","19","0","Garden City","USA","1982-09-20","MI","26","1","2001","Jason","71","8469479","Bacashihua","Jason Bacashihua","USA","G","L","STL","177","1","20052006","2017-04-01 11:00:07"
"72","0","14","0","Des Moines","USA","1977-07-23","IA","215","8","1997","Scott","74","8466339","Clemmensen","Scott Clemmensen","USA","G","L","NJD","200","0","20052006","2017-04-01 11:00:07"
"73","3","46","0","White","USA","1978-01-22","NY","139","6","1996","Robert","73","8465093","Esche","Robert Esche","USA","G","L","PHI","210","3","20052006","2017-04-01 11:00:07"
"74","0","31","0","St. Bonaventure","CAN","1974-07-07","QC","156","6","1993","Patrick","75","8459579","Lalime","Patrick Lalime","CAN","G","L","STL","192","0","20052006","2017-04-01 11:00:07"
"75","0","42","0","St-Martin-d'Hères","FRA","1975-09-03",NULL,"214","7","2001","Cristobal","73","8469658","Huet","Cristobal Huet","FRA","G","L","MTL","205","0","20052006","2017-04-01 11:00:07"
"76","1","60","0","Keswick","CAN","1967-04-29","ON",NULL,NULL,NULL,"Curtis","71","8448382","Joseph","Curtis Joseph","CAN","G","L","PHX","193","1","20052006","2017-04-01 11:00:07"
"77","1","38","0","Flint","USA","1974-04-15","MI","217","9","1994","Tim","71","8460703","Thomas","Tim Thomas","USA","G","L","BOS","201","1","20052006","2017-04-01 11:00:07"
"78","1","63","0","Winthrop","USA","1981-09-19","MA","1","1","2000","Rick","72","8468481","DiPietro","Rick DiPietro","USA","G","R","NYI","185","1","20052006","2017-04-01 11:00:07"
"79","1","48","0","Turku","FIN","1980-06-18",NULL,"168","6","1998","Antero","73","8467511","Niittymaki","Antero Niittymaki","FIN","G","L","PHI","195","1","20052006","2017-04-01 11:00:07"
"80","0","2","0","Montreal","CAN","1984-12-31","QC","52","2","2003","Corey","74","8470645","Crawford","Corey Crawford","CAN","G","L","CHI","216","0","20052006","2017-04-01 11:00:07"
"81","0","1","0","Val D'or","CAN","1980-09-02","QC","108","4","1998","Dany","76","8467430","Sabourin","Dany Sabourin","CAN","G","L","PIT","204","0","20052006","2017-04-01 11:00:07"
"82","2","24","0","Saskatoon","CAN","1982-11-25","SK","80","3","2001","Michael","73","8469529","Garnett","Michael Garnett","CAN","G","L","ATL","210","2","20052006","2017-04-01 11:00:07"
"83","3","75","0","Montreal","CAN","1979-04-04","QC","4","1","1997","Roberto","75","8466141","Luongo","Roberto Luongo","CAN","G","L","FLA","217","3","20052006","2017-04-01 11:00:07"
"84","1","8","0","Ust-Kamenogorsk","KAZ","1979-08-20",NULL,NULL,NULL,NULL,"Vitaly","74","8471915","Kolesnik","Vitaly Kolesnik","KAZ","G","L","COL","198","1","20052006","2017-04-01 11:00:07"
"85","0","2","0","Romeovi","USA","1985-04-03","IL","224","7","2003","Gerald","76","8470813","Coleman","Gerald Coleman","USA","G","L","TBL","213","0","20052006","2017-04-01 11:00:07"
"86","0","26","0","Farmington","USA","1977-03-12","MI","129","5","1995","Brent","75","8462161","Johnson","Brent Johnson","USA","G","L","WSH","199","0","20052006","2017-04-01 11:00:07"
"87","2","67","0","Cold Lake","CAN","1981-01-07","AB","40","2","1999","Alex","76","8467913","Auld","Alex Auld","CAN","G","L","VAN","215","2","20052006","2017-04-01 11:00:07"
"88","0","1","0","Braint","USA","1980-05-24","MA","226","7","2000","Brian","76","8468706","Eklund","Brian Eklund","USA","G","L","TBL","211","0","20052006","2017-04-01 11:00:07"
"89","0","66","0","Montreal","CAN","1977-05-16","QC","13","1","1995","Jean-Sebastien","73","8462044","Giguere","Jean-Sebastien Giguere","CAN","G","L","ANA","202","0","20052006","2017-04-01 11:00:07"
"90","0","7","0","Yellow","CAN","1980-01-15","SK","166","5","2000","Nolan","74","8468646","Schaefer","Nolan Schaefer","CAN","G","R","SJS","200","0","20052006","2017-04-01 11:00:07"
"91","0","17","0","Johnson City","USA","1972-06-01","NY","53","3","1990","Mike","74","8456137","Dunham","Mike Dunham","USA","G","L","ATL","190","0","20052006","2017-04-01 11:00:07"
"92","1","10","0","St. George","CAN","1982-11-12","ON","29","1","2001","Adam","73","8469482","Munro","Adam Munro","CAN","G","L","CHI","187","1","20052006","2017-04-01 11:00:07"
"0","0","44","0","Montreal","CAN","1977-08-01","QC","25","1","1995","Marc","73","8462055","Denis","Marc Denis","CAN","G","L","TBL","193","0","20062007","2017-04-01 11:00:07"
"1","0","2","0","Amqui","CAN","1980-06-25","QC","86","3","1999","Sebastien","73","8467959","Caron","Sebastien Caron","CAN","G","L","CHI, ANA","170","0","20062007","2017-04-01 11:00:07"
"2","0","11","0","Swan River","CAN","1983-08-08","MB","73","3","2002","Barry","74","8470264","Brust","Barry Brust","CAN","G","L","LAK","225","0","20062007","2017-04-01 11:00:07"
"3","0","2","0","Buffalo","USA","1980-02-27","NY","38","2","1998","Philippe","72","8467364","Sauve","Philippe Sauve","USA","G","L","BOS","190","0","20062007","2017-04-01 11:00:07"
"4","2","88","0","Montreal","CAN","1979-04-04","QC","4","1","1997","Roberto","75","8466141","Luongo","Roberto Luongo","CAN","G","L","VAN","217","2","20062007","2017-04-01 11:00:07"
"5","1","16","0","Bratislava","SVK","1985-05-13",NULL,"271","9","2003","Jaroslav","71","8470860","Halak","Jaroslav Halak","SVK","G","L","MTL","181","1","20062007","2017-04-01 11:00:07"
"6","3","72","0","Sorel","CAN","1984-11-28","QC","1","1","2003","Marc-Andre","74","8470594","Fleury","Marc-Andre Fleury","CAN","G","L","PIT","180","3","20062007","2017-04-01 11:00:07"
"7","1","70","0","Helsinki","FIN","1983-11-16",NULL,"2","1","2002","Kari","76","8470140","Lehtonen","Kari Lehtonen","FIN","G","L","ATL","190","1","20062007","2017-04-01 11:00:07"
"8","0","9","0","Invermere","CAN","1979-01-30","BC",NULL,NULL,NULL,"Wade","70","8470584","Dubielewicz","Wade Dubielewicz","CAN","G","L","NYI","185","0","20062007","2017-04-01 11:00:07"
"9","0","2","0","Mlada Boleslav","CZE","1986-04-01",NULL,"17","1","2004","Marek","72","8471230","Schwarz","Marek Schwarz","CZE","G","R","STL","180","0","20062007","2017-04-01 11:00:07"
"10","0","2","0","Sault Ste. Marie","CAN","1981-07-03","ON","6","1","1999","Brian","74","8467879","Finley","Brian Finley","CAN","G","R","BOS","205","0","20062007","2017-04-01 11:00:07"
"11","1","30","0","Farmington","USA","1977-03-12","MI","129","5","1995","Brent","75","8462161","Johnson","Brent Johnson","USA","G","L","WSH","199","1","20062007","2017-04-01 11:00:07"
"12","4","74","0","Sault Ste. Marie","CAN","1975-08-13","ON","124","5","1994","Marty","71","8460612","Turco","Marty Turco","CAN","G","L","DAL","184","4","20062007","2017-04-01 11:00:07"
"13","1","40","0","Red Deer","CAN","1976-04-20","AB","122","5","1995","Chris","72","8462152","Mason","Chris Mason","CAN","G","L","NSH","198","1","20062007","2017-04-01 11:00:07"
"14","3","28","0","Denver","USA","1975-08-31","CO","229","9","1994","John","75","8460715","Grahame","John Grahame","USA","G","L","CAR","220","3","20062007","2017-04-01 11:00:07"
"15","1","31","0","Sundbyberg","SWE","1979-09-19",NULL,"70","3","2000","Mikael","72","8468550","Tellqvist","Mikael Tellqvist","SWE","G",NULL,"TOR, PHX","189","1","20062007","2017-04-01 11:00:07"
"16","0","61","0","Kamenogorsk","KAZ","1975-07-25",NULL,"219","9","1994","Evgeni","72","8460705","Nabokov","Evgeni Nabokov","RUS","G","L","SJS","202","0","20062007","2017-04-01 11:00:07"
"17","0","35","0","Lac St. Charles","CAN","1977-08-15","QC","16","1","1995","Martin","74","8462047","Biron","Martin Biron","CAN","G","L","BUF, PHI","186","0","20062007","2017-04-01 11:00:07"
"18","0","3","0","Etobicoke","CAN","1977-08-20","ON","190","8","1996","Steve","78","8465161","Valiquette","Steve Valiquette","CAN","G","L","NYR","210","0","20062007","2017-04-01 11:00:07"
"19","1","42","0","St-Martin-d'Hères","FRA","1975-09-03",NULL,"214","7","2001","Cristobal","73","8469658","Huet","Cristobal Huet","FRA","G","L","MTL","205","1","20062007","2017-04-01 11:00:07"
"20","0","16","0","Anchorage","USA","1976-03-30","AK",NULL,NULL,NULL,"Ty","73","8469152","Conklin","Ty Conklin","USA","G","L","CBJ, BUF","185","0","20062007","2017-04-01 11:00:07"
"21","0","55","0","Keswick","CAN","1967-04-29","ON",NULL,NULL,NULL,"Curtis","71","8448382","Joseph","Curtis Joseph","CAN","G","L","PHX","193","0","20062007","2017-04-01 11:00:07"
"22","0","19","0","Garden City","USA","1982-09-20","MI","26","1","2001","Jason","71","8469479","Bacashihua","Jason Bacashihua","USA","G","L","STL","177","0","20062007","2017-04-01 11:00:07"
"23","1","72","0","Belleville","CAN","1980-05-04","ON","135","5","1998","Andrew","73","8467453","Raycroft","Andrew Raycroft","CAN","G","L","TOR","180","1","20062007","2017-04-01 11:00:07"
"24","3","54","0","Johannesburg","ZAF","1970-04-06",NULL,"19","1","1989","Olie","75","8448535","Kolzig","Olie Kolzig","DEU","G","L","WSH","224","3","20062007","2017-04-01 11:00:07"
"25","0","2","0","Asikkala","FIN","1986-07-01",NULL,"191","6","2004","Karri","74","8471403","Ramo","Karri Ramo","FIN","G","L","TBL","206","0","20062007","2017-04-01 11:00:07"
"26","0","15","0","Pictou","CAN","1980-02-07","NS",NULL,NULL,NULL,"Joey","72","8469732","MacDonald","Joey MacDonald","CAN","G","L","DET, BOS","197","0","20062007","2017-04-01 11:00:07"
"27","0","11","0","Val D'or","CAN","1980-09-02","QC","108","4","1998","Dany","76","8467430","Sabourin","Dany Sabourin","CAN","G","L","VAN","204","0","20062007","2017-04-01 11:00:07"
"28","0","4","0","Kushiro","JPN","1982-09-17",NULL,"238","8","2004","Yutaka","73","8470534","Fukufuji","Yutaka Fukufuji","JPN","G","L","LAK","160","0","20062007","2017-04-01 11:00:07"
"29","2","58","0","Carman","CAN","1965-04-21","MB",NULL,NULL,NULL,"Ed","72","8445386","Belfour","Ed Belfour","CAN","G","L","FLA","214","2","20062007","2017-04-01 11:00:07"
"30","1","27","0","Cold Lake","CAN","1981-01-07","AB","40","2","1999","Alex","76","8467913","Auld","Alex Auld","CAN","G","L","FLA","215","1","20062007","2017-04-01 11:00:07"
"31","2","18","0","White","USA","1978-01-22","NY","139","6","1996","Robert","73","8465093","Esche","Robert Esche","USA","G","L","PHI","210","2","20062007","2017-04-01 11:00:07"
"32","0","18","0","Kalvola","FIN","1984-05-18",NULL,"29","1","2002","Hannu","74","8470084","Toivonen","Hannu Toivonen","FIN","G","L","BOS","200","0","20062007","2017-04-01 11:00:07"
"33","0","2","0","Broumov","CZE","1984-10-10",NULL,"131","5","2005","Tomas","73","8471793","Popperle","Tomas Popperle","CZE","G","L","CBJ","187","0","20062007","2017-04-01 11:00:07"
"34","0","1","0","Montreal","CAN","1985-02-12","QC","232","8","2004","Martin","71","8471444","Houle","Martin Houle","CAN","G","L","PHI","180","0","20062007","2017-04-01 11:00:07"
"35","0","32","0","Fribourg","CHE","1978-02-07",NULL,"161","6","1997","David","73","8466290","Aebischer","David Aebischer","CHE","G","L","MTL","187","0","20062007","2017-04-01 11:00:07"
"36","2","57","0","Banská Bystrica","SVK","1982-09-18",NULL,"63","2","2001","Peter","73","8469514","Budaj","Peter Budaj","SVK","G","L","COL","196","2","20062007","2017-04-01 11:00:07"
"37","0","10","0","Edmonton","CAN","1971-06-30","AB","48","3","1991","Jamie","72","8458562","McLennan","Jamie McLennan","CAN","G","L","CGY","199","0","20062007","2017-04-01 11:00:07"
"38","0","18","0","Woonsocket","USA","1977-01-02","RI","22","1","1995","Brian","74","8462052","Boucher","Brian Boucher","USA","G","L","CHI, CBJ","200","0","20062007","2017-04-01 11:00:07"
"39","0","66","0","Flint","USA","1974-04-15","MI","217","9","1994","Tim","71","8460703","Thomas","Tim Thomas","USA","G","L","BOS","201","0","20062007","2017-04-01 11:00:07"
"40","1","4","0","Telkwa","CAN","1985-07-25","BC",NULL,NULL,NULL,"Michael","74","8471526","Wall","Michael Wall","CAN","G","L","ANA","209","1","20062007","2017-04-01 11:00:07"
"41","0","23","0","Montreal","CAN","1975-01-12","QC","10","1","1993","Jocelyn","71","8459432","Thibault","Jocelyn Thibault","CAN","G","L","PIT","169","0","20062007","2017-04-01 11:00:07"
"42","0","4","0","Medford","USA","1979-07-11","MA","186","7","1998","Michael","75","8467486","Morrison","Michael Morrison","USA","G","L","PHX","194","0","20062007","2017-04-01 11:00:07"
