date,EloRating,team
2/15/2017,1290.014499,ARI
2/16/2017,1547.424425,CBJ
2/16/2017,1400.141478,TOR
2/16/2017,1422.220831,DET
2/16/2017,1583.900371,STL
2/16/2017,1427.465514,CGY
2/16/2017,1467.914478,PHI
2/16/2017,1634.650669,SJS
2/16/2017,1429.672329,FLA
2/17/2017,1331.669653,BUF
2/17/2017,1306.85041,COL
2/17/2017,1398.944949,NJD
2/17/2017,1489.467582,OTT
2/17/2017,1489.971215,NYI
2/17/2017,1646.1748,NYR
2/17/2017,1702.362064,PIT
2/17/2017,1433.399879,WPG
2/17/2017,1588.528977,STL
2/17/2017,1374.16828,VAN
2/17/2017,1640.017558,MIN
2/17/2017,1485.641784,DAL
2/17/2017,1380.72417,EDM
2/17/2017,1461.565608,PHI
2/17/2017,1582.301518,LAK
2/17/2017,1282.973137,ARI
2/18/2017,1553.753712,CBJ
2/18/2017,1704.886745,PIT
2/18/2017,1392.248474,CAR
2/18/2017,1301.064625,COL
2/18/2017,1593.833762,ANA
2/18/2017,1434.819205,FLA
2/18/2017,1337.455437,BUF
2/18/2017,1591.332726,STL
2/18/2017,1506.298495,MTL
2/18/2017,1430.875197,WPG
2/18/2017,1417.592225,DET
2/18/2017,1765.392639,WSH
2/19/2017,1393.812191,TOR
2/19/2017,1496.431258,OTT
2/19/2017,1391.981273,NJD
2/19/2017,1497.297716,NYI
2/19/2017,1633.089162,CHI
2/19/2017,1389.650715,EDM
2/19/2017,1480.953265,DAL
2/19/2017,1545.593395,TBL
2/19/2017,1644.706077,MIN
2/19/2017,1539.368422,NSH
2/19/2017,1291.408916,ARI
2/19/2017,1629.503794,SJS
2/19/2017,1371.36453,VAN
2/19/2017,1433.814384,CGY
2/19/2017,1573.865739,LAK
2/19/2017,1444.618626,FLA
2/19/2017,1638.848299,NYR
2/19/2017,1763.930109,WSH
2/19/2017,1700.030217,PIT
2/19/2017,1419.054755,DET
2/19/2017,1503.258327,OTT
2/19/2017,1437.523909,WPG
2/19/2017,1342.855139,BUF
2/19/2017,1625.06912,CHI
2/19/2017,1492.696066,NYI
2/19/2017,1396.582924,NJD
2/19/2017,1558.61024,CBJ
2/19/2017,1532.571962,NSH
2/20/2017,1387.72657,CAR
2/20/2017,1386.985122,TOR
2/20/2017,1305.58653,COL
2/20/2017,1541.222366,TBL
2/20/2017,1633.891954,SJS
2/20/2017,1558.972898,BOS
2/20/2017,1584.034341,ANA
2/20/2017,1569.130196,LAK
2/20/2017,1375.723056,VAN
2/20/2017,1452.639063,PHI
2/21/2017,1585.933024,STL
2/21/2017,1449.354169,FLA
2/21/2017,1287.020756,ARI
2/21/2017,1587.948559,ANA
2/22/2017,1386.883749,NJD
2/22/2017,1492.09297,OTT
2/22/2017,1643.56065,NYR
2/22/2017,1499.649784,MTL
2/22/2017,1377.7159,CAR
2/22/2017,1688.960857,PIT
2/22/2017,1396.995792,TOR
2/22/2017,1441.862197,WPG
2/22/2017,1430.124116,DET
2/22/2017,1502.395241,NYI
2/22/2017,1543.915645,TBL
2/22/2017,1397.670756,EDM
2/22/2017,1543.479159,NSH
2/22/2017,1429.455859,CGY
2/22/2017,1651.502537,MIN
2/22/2017,1639.139417,CHI
2/22/2017,1302.89325,COL
2/22/2017,1565.215978,LAK
2/23/2017,1454.13041,FLA
2/23/2017,1391.330036,EDM
2/23/2017,1456.198098,PHI
2/23/2017,1759.217758,WSH
2/23/2017,1582.317024,ANA
2/23/2017,1563.402504,BOS
2/24/2017,1401.253705,TOR
2/24/2017,1642.356457,NYR
2/24/2017,1500.853977,MTL
2/24/2017,1507.773442,NYI
2/24/2017,1550.256366,TBL
2/24/2017,1434.106401,CGY
2/24/2017,1538.828617,NSH
2/24/2017,1300.335432,COL
2/24/2017,1645.246158,CHI
2/24/2017,1292.652291,ARI
2/24/2017,1567.773796,LAK
2/24/2017,1557.565784,BOS
2/25/2017,1763.934636,WSH
2/25/2017,1395.690563,EDM
2/25/2017,1449.769883,FLA
2/25/2017,1438.768856,CGY
2/25/2017,1374.237014,CAR
2/25/2017,1495.491923,OTT
2/25/2017,1485.324294,DAL
2/25/2017,1288.395772,ARI
2/25/2017,1559.65628,LAK
2/25/2017,1588.153743,ANA
2/25/2017,1383.484796,NJD
2/25/2017,1643.022767,NYR
2/25/2017,1542.846526,NSH
2/25/2017,1765.993278,WSH
2/25/2017,1554.499503,CBJ
2/25/2017,1515.693782,NYI
2/26/2017,1400.587395,TOR
2/26/2017,1492.933637,MTL
2/26/2017,1692.439743,PIT
2/26/2017,1451.48122,PHI
2/26/2017,1296.317522,COL
2/26/2017,1336.804883,BUF
2/26/2017,1372.164021,VAN
2/26/2017,1629.462348,SJS
2/26/2017,1491.115881,DAL
2/26/2017,1565.6833,BOS
2/26/2017,1383.619014,CAR
2/26/2017,1444.863838,CGY
2/26/2017,1645.594552,NYR
2/26/2017,1569.606896,CBJ
2/26/2017,1553.309346,NSH
2/26/2017,1393.631921,EDM
2/27/2017,1443.6749,FLA
2/27/2017,1486.109923,OTT
2/27/2017,1649.502676,CHI
2/27/2017,1581.156784,STL
2/27/2017,1282.604185,ARI
2/27/2017,1330.455682,BUF
2/28/2017,1380.913011,NJD
2/28/2017,1496.405157,MTL
2/28/2017,1545.593911,TBL
2/28/2017,1489.865951,OTT
2/28/2017,1645.395797,MIN
2/28/2017,1567.984186,LAK
3/1/2017,1572.828091,BOS
3/1/2017,1286.879206,ARI
3/1/2017,1326.180662,BUF
3/1/2017,1556.406014,NSH
3/1/2017,1636.723182,NYR
3/1/2017,1753.471816,WSH
3/1/2017,1447.482252,PHI
3/1/2017,1302.666723,COL
3/1/2017,1499.746386,MTL
3/1/2017,1578.478266,CBJ
3/1/2017,1439.918873,FLA
3/1/2017,1378.146479,CAR
3/1/2017,1575.745034,STL
3/1/2017,1390.535254,EDM
3/1/2017,1437.604283,WPG
3/1/2017,1648.952014,MIN
3/1/2017,1483.97109,DAL
3/1/2017,1696.43871,PIT
3/1/2017,1450.336373,CGY
3/1/2017,1564.427968,LAK
3/1/2017,1366.997928,VAN
3/1/2017,1424.745914,DET
3/1/2017,1634.628441,SJS
3/1/2017,1397.115875,TOR
3/2/2017,1554.793636,TBL
3/2/2017,1377.235143,CAR
3/2/2017,1654.914426,CHI
3/2/2017,1691.25239,PIT
3/3/2017,1577.710035,BOS
3/3/2017,1630.054794,NYR
3/3/2017,1323.45949,BUF
3/3/2017,1281.997262,ARI
3/3/2017,1455.427846,PHI
3/3/2017,1440.830208,FLA
3/3/2017,1760.140204,WSH
3/3/2017,1377.571782,NJD
3/3/2017,1574.026978,CBJ
3/3/2017,1651.771577,MIN
3/3/2017,1504.197674,MTL
3/3/2017,1559.127185,NSH
3/3/2017,1480.666225,OTT
3/3/2017,1294.721129,COL
3/3/2017,1489.157409,DAL
3/3/2017,1500.586389,NYI
3/3/2017,1559.777043,LAK
3/3/2017,1393.090419,TOR
3/3/2017,1638.653897,SJS
3/3/2017,1363.329589,VAN
3/4/2017,1682.834415,PIT
3/4/2017,1557.793207,TBL
3/4/2017,1374.235572,CAR
3/4/2017,1274.474048,ARI
3/4/2017,1434.784721,WPG
3/4/2017,1570.703431,STL
3/4/2017,1663.332402,CHI
3/4/2017,1504.520604,NYI
3/4/2017,1454.987298,CGY
3/4/2017,1428.414254,DET
3/4/2017,1579.825838,ANA
3/4/2017,1392.325803,TOR
3/5/2017,1574.010787,BOS
3/5/2017,1375.575542,NJD
3/5/2017,1330.982705,BUF
3/5/2017,1551.217457,TBL
3/5/2017,1483.620678,OTT
3/5/2017,1578.472654,CBJ
3/5/2017,1439.851213,FLA
3/5/2017,1485.223194,DAL
3/5/2017,1633.754042,NYR
3/5/2017,1508.513216,MTL
3/5/2017,1762.136445,WSH
3/5/2017,1456.406842,PHI
3/5/2017,1444.329887,WPG
3/5/2017,1291.766677,COL
3/5/2017,1554.811642,NSH
3/5/2017,1664.107751,CHI
3/5/2017,1395.576857,EDM
3/5/2017,1424.567146,DET
3/5/2017,1560.54166,LAK
3/5/2017,1359.589867,VAN
3/5/2017,1458.834406,CGY
3/5/2017,1503.745255,NYI
3/5/2017,1372.687756,NJD
3/5/2017,1573.930008,CBJ
3/5/2017,1689.410165,PIT
3/5/2017,1330.289445,BUF
3/5/2017,1647.325901,MIN
3/5/2017,1642.393619,SJS
3/6/2017,1282.359816,COL
3/6/2017,1561.158265,STL
3/6/2017,1585.718073,ANA
3/6/2017,1364.715434,VAN
3/6/2017,1281.329588,ARI
3/6/2017,1367.380032,CAR
3/7/2017,1764.481932,WSH
3/7/2017,1488.962382,DAL
3/7/2017,1488.163323,OTT
3/7/2017,1576.898573,BOS
3/7/2017,1551.910717,TBL
3/7/2017,1624.327567,NYR
3/7/2017,1453.736747,WPG
3/7/2017,1636.436207,SJS
3/8/2017,1328.88057,BUF
3/8/2017,1454.061354,PHI
3/8/2017,1584.200913,CBJ
3/8/2017,1369.847283,NJD
3/8/2017,1386.433567,TOR
3/8/2017,1420.400361,DET
3/8/2017,1436.112025,FLA
3/8/2017,1627.912205,NYR
3/8/2017,1653.283313,MIN
3/8/2017,1566.110304,STL
3/8/2017,1277.407777,COL
3/8/2017,1370.887202,CAR
3/8/2017,1399.743642,EDM
3/8/2017,1495.228918,NYI
3/8/2017,1369.946399,VAN
3/8/2017,1517.939692,MTL
3/8/2017,1580.487109,ANA
3/8/2017,1549.747674,NSH
3/9/2017,1570.136509,BOS
3/9/2017,1416.204988,DET
3/9/2017,1497.224107,DAL
3/9/2017,1494.925387,OTT
3/9/2017,1450.764867,WPG
3/9/2017,1691.5123,PIT
3/10/2017,1364.08487,CAR
3/10/2017,1633.758445,NYR
3/10/2017,1390.62894,TOR
3/10/2017,1460.635548,PHI
3/10/2017,1548.326079,TBL
3/10/2017,1648.784121,MIN
3/10/2017,1669.171719,CHI
3/10/2017,1581.4429,ANA
3/10/2017,1284.210109,COL
3/10/2017,1365.641603,NJD
3/10/2017,1467.350743,CGY
3/10/2017,1521.100425,MTL
3/10/2017,1277.822418,ARI
3/10/2017,1502.951852,OTT
3/10/2017,1366.785665,VAN
3/10/2017,1502.136471,NYI
3/10/2017,1555.416093,LAK
3/10/2017,1548.791883,NSH
3/10/2017,1639.408087,SJS
3/10/2017,1756.220207,WSH
3/11/2017,1588.406593,CBJ
3/11/2017,1322.306376,BUF
3/11/2017,1406.820644,DET
3/11/2017,1664.669377,CHI
3/11/2017,1430.265784,FLA
3/11/2017,1639.635546,MIN
3/11/2017,1570.609496,STL
3/11/2017,1585.945241,ANA
3/11/2017,1392.836089,EDM
3/11/2017,1696.846417,PIT
3/11/2017,1579.520853,BOS
3/11/2017,1454.033099,PHI
3/11/2017,1646.407329,SJS
3/11/2017,1544.830014,NSH
3/12/2017,1319.767439,BUF
3/12/2017,1590.94553,CBJ
3/12/2017,1557.474654,TBL
3/12/2017,1424.605852,FLA
3/12/2017,1369.563725,CAR
3/12/2017,1397.231389,TOR
3/12/2017,1445.43075,WPG
3/12/2017,1480.27712,CGY
3/12/2017,1288.676732,COL
3/12/2017,1505.699421,OTT
3/12/2017,1574.697761,STL
3/12/2017,1505.367035,NYI
3/12/2017,1275.074849,ARI
3/12/2017,1361.17498,NJD
3/12/2017,1363.5551,VAN
3/12/2017,1697.434841,PIT
3/12/2017,1559.377962,LAK
3/12/2017,1749.220966,WSH
3/12/2017,1414.95023,DET
3/12/2017,1628.27959,NYR
3/12/2017,1656.539792,CHI
3/12/2017,1645.295478,MIN
3/12/2017,1392.247664,EDM
3/12/2017,1508.174048,MTL
3/13/2017,1581.856976,ANA
3/13/2017,1741.621332,WSH
3/13/2017,1639.536435,SJS
3/13/2017,1489.197642,DAL
3/13/2017,1501.764816,NYI
3/13/2017,1365.722909,CAR
3/13/2017,1633.897906,NYR
3/13/2017,1560.718987,TBL
3/13/2017,1450.747713,PHI
3/13/2017,1582.716041,CBJ
3/14/2017,1551.700908,NSH
3/14/2017,1437.831598,WPG
3/14/2017,1487.876272,CGY
3/14/2017,1701.861744,PIT
3/14/2017,1359.128198,VAN
3/14/2017,1582.806239,BOS
3/14/2017,1279.56796,ARI
3/14/2017,1284.492014,COL
3/14/2017,1566.977595,LAK
3/14/2017,1578.299981,STL
3/14/2017,1731.813718,WSH
3/14/2017,1639.392561,MIN
3/14/2017,1377.656073,CAR
3/14/2017,1489.831652,NYI
3/14/2017,1514.851642,MTL
3/14/2017,1662.442709,CHI
3/14/2017,1509.884139,OTT
3/14/2017,1565.138689,TBL
3/14/2017,1421.361519,FLA
3/14/2017,1401.072205,TOR
3/28/2017,1356.681869,NJD
3/28/2017,1434.481277,WPG
3/28/2017,1584.202224,STL
3/28/2017,1283.596305,ARI
3/28/2017,1489.174843,CGY
3/28/2017,1280.463669,COL
3/28/2017,1588.316458,BOS
3/28/2017,1555.051229,NSH
3/28/2017,1445.873714,PHI
3/28/2017,1506.201541,OTT
3/28/2017,1374.296256,CAR
3/28/2017,1409.331914,DET
3/28/2017,1587.59004,CBJ
3/28/2017,1327.996928,BUF
3/28/2017,1389.42249,TOR
3/28/2017,1433.011235,FLA
3/28/2017,1510.107221,MTL
3/28/2017,1481.328053,DAL
3/15/2017,1385.57007,EDM
3/15/2017,1473.659197,DAL
3/15/2017,1561.075352,LAK
3/15/2017,1278.856284,ARI
3/15/2017,1647.406023,SJS
3/15/2017,1324.139666,BUF
3/15/2017,1446.960315,PHI
3/15/2017,1700.563173,PIT
3/16/2017,1493.424993,CGY
3/16/2017,1595.93377,BOS
3/16/2017,1276.213518,COL
3/16/2017,1400.928893,DET
3/16/2017,1591.664591,ANA
3/16/2017,1588.942244,STL
3/16/2017,1355.793366,NJD
3/16/2017,1460.456103,PHI
3/16/2017,1493.191469,NYI
3/16/2017,1435.36978,WPG
3/16/2017,1737.020362,WSH
3/16/2017,1547.433917,NSH
3/16/2017,1382.699277,CAR
3/16/2017,1634.185916,MIN
3/16/2017,1591.447302,CBJ
3/16/2017,1428.760647,FLA
3/16/2017,1505.11494,OTT
3/16/2017,1667.18713,CHI
3/16/2017,1568.821287,TBL
3/16/2017,1393.673078,TOR
3/17/2017,1401.33541,EDM
3/17/2017,1602.762082,BOS
3/17/2017,1353.617979,VAN
3/17/2017,1457.893857,DAL
3/17/2017,1280.24148,ARI
3/17/2017,1393.86343,DET
3/17/2017,1559.690156,LAK
3/17/2017,1319.614284,BUF
3/17/2017,1651.931406,SJS
3/17/2017,1584.957915,STL
3/17/2017,1629.478204,NYR
3/17/2017,1425.680402,FLA
3/17/2017,1687.067385,PIT
3/17/2017,1367.288296,NJD
3/18/2017,1486.596682,CGY
3/18/2017,1463.000165,DAL
3/18/2017,1595.64892,ANA
3/18/2017,1315.60854,BUF
3/18/2017,1394.701356,DET
3/18/2017,1283.278981,COL
3/18/2017,1486.693346,NYI
3/18/2017,1594.527547,CBJ
3/18/2017,1408.635311,TOR
3/18/2017,1670.270726,CHI
3/18/2017,1502.031345,OTT
3/18/2017,1517.776078,MTL
3/18/2017,1553.859054,TBL
3/18/2017,1731.955312,WSH
3/18/2017,1390.780693,CAR
3/18/2017,1552.498967,NSH
3/18/2017,1626.1045,MIN
3/18/2017,1628.193045,NYR
3/19/2017,1279.403553,ARI
3/19/2017,1593.726597,STL
3/19/2017,1411.591577,EDM
3/19/2017,1348.511671,VAN
3/19/2017,1643.162724,SJS
3/19/2017,1594.266398,ANA
3/19/2017,1363.869774,NJD
3/19/2017,1597.911739,CBJ
3/19/2017,1690.485906,PIT
3/19/2017,1426.965561,FLA
3/19/2017,1441.867904,WPG
3/19/2017,1622.116523,MIN
3/19/2017,1448.961174,PHI
3/19/2017,1398.152404,CAR
3/19/2017,1672.831987,CHI
3/19/2017,1274.868875,COL
3/19/2017,1518.753423,MTL
3/19/2017,1501.053999,OTT
3/20/2017,1492.393012,CGY
3/20/2017,1563.6959,LAK
3/20/2017,1406.07405,TOR
3/20/2017,1592.505914,BOS
3/20/2017,1403.111463,DET
3/20/2017,1316.991062,BUF
3/21/2017,1545.127256,NSH
3/21/2017,1274.794165,ARI
3/21/2017,1457.203836,DAL
3/21/2017,1638.881717,SJS
3/21/2017,1417.048393,EDM
3/21/2017,1554.877865,LAK
3/21/2017,1584.933677,BOS
3/21/2017,1493.257727,OTT
3/21/2017,1321.484288,BUF
3/21/2017,1696.865466,PIT
3/21/2017,1358.466811,NJD
3/21/2017,1632.181023,NYR
3/21/2017,1736.450316,WSH
3/21/2017,1501.211047,CGY
3/21/2017,1526.549695,MTL
3/21/2017,1398.618237,DET
3/21/2017,1549.364049,TBL
3/21/2017,1271.017362,ARI
3/21/2017,1420.586001,FLA
3/21/2017,1394.444363,CAR
3/22/2017,1617.101591,MIN
3/22/2017,1633.859092,SJS
3/22/2017,1446.882836,WPG
3/22/2017,1452.669215,PHI
3/22/2017,1676.693184,CHI
3/22/2017,1343.054855,VAN
3/22/2017,1271.007678,COL
3/22/2017,1598.335985,STL
3/22/2017,1603.314702,CBJ
3/22/2017,1413.646287,TOR
3/23/2017,1626.682131,NYR
3/23/2017,1483.309154,NYI
3/23/2017,1598.547404,ANA
3/23/2017,1424.223142,EDM
3/23/2017,1580.408989,BOS
3/23/2017,1541.109363,TBL
3/23/2017,1740.493295,WSH
3/23/2017,1593.183725,CBJ
3/23/2017,1423.777264,TOR
3/23/2017,1363.965703,NJD
3/23/2017,1521.821472,MTL
3/23/2017,1398.594776,CAR
3/23/2017,1497.782416,OTT
3/23/2017,1699.906553,PIT
3/23/2017,1416.435589,FLA
3/23/2017,1283.048851,ARI
3/24/2017,1601.701637,STL
3/24/2017,1348.840291,VAN
3/24/2017,1548.904059,NSH
3/24/2017,1497.168069,CGY
3/24/2017,1621.198036,MIN
3/24/2017,1448.635907,PHI
3/24/2017,1670.907748,CHI
3/24/2017,1462.226461,DAL
3/24/2017,1267.642026,COL
3/24/2017,1421.206098,EDM
3/24/2017,1547.703115,LAK
3/24/2017,1450.916144,WPG
3/24/2017,1698.623608,PIT
3/24/2017,1488.122959,NYI
3/24/2017,1403.34646,DET
3/24/2017,1549.561335,TBL
3/25/2017,1461.518063,DAL
3/25/2017,1629.762647,SJS
3/25/2017,1601.564449,ANA
3/25/2017,1444.023294,WPG
3/25/2017,1592.3926,CBJ
3/25/2017,1456.096035,PHI
3/25/2017,1613.737908,MIN
3/25/2017,1343.629425,VAN
3/25/2017,1318.443201,BUF
3/25/2017,1429.262081,TOR
3/25/2017,1512.41746,MTL
3/25/2017,1499.065361,OTT
3/25/2017,1421.297776,FLA
3/25/2017,1671.616146,CHI
3/25/2017,1358.480886,NJD
3/25/2017,1407.998788,CAR
3/25/2017,1489.416955,NYI
3/25/2017,1571.957017,BOS
3/25/2017,1741.284419,WSH
3/25/2017,1278.186664,ARI
3/25/2017,1606.912503,STL
3/25/2017,1491.613969,CGY
3/26/2017,1554.458158,NSH
3/26/2017,1614.912642,SJS
3/26/2017,1427.466357,EDM
3/26/2017,1261.381767,COL
3/26/2017,1554.595965,LAK
3/26/2017,1621.868325,NYR
3/26/2017,1697.329612,PIT
3/26/2017,1452.870711,PHI
3/26/2017,1352.907736,NJD
3/26/2017,1476.368068,DAL
3/26/2017,1400.175934,DET
3/26/2017,1605.516385,MIN
3/29/2017,1600.367596,MIN
3/29/2017,1744.623294,WSH
3/29/2017,1433.589836,EDM
3/29/2017,1547.368056,LAK
3/29/2017,1351.850949,VAN
3/29/2017,1606.226967,ANA
3/29/2017,1601.871256,SJS
3/29/2017,1629.096234,NYR
3/30/2017,1683.949862,PIT
3/30/2017,1650.08938,CHI
3/30/2017,1496.271656,CGY
3/30/2017,1542.718887,LAK
3/30/2017,1255.258288,COL
3/30/2017,1747.804618,WSH
3/30/2017,1274.847789,ARI
3/30/2017,1602.254816,STL
3/30/2017,1575.4841,BOS
3/30/2017,1479.664759,DAL
3/30/2017,1466.250461,PHI
3/30/2017,1485.889872,NYI
3/30/2017,1413.571938,CAR
3/30/2017,1595.617924,CBJ
3/30/2017,1518.302182,MTL
3/30/2017,1442.824542,FLA
3/30/2017,1552.731861,TBL
3/30/2017,1405.324722,DET
3/31/2017,1567.499544,NSH
3/31/2017,1419.996939,TOR
3/31/2017,1597.186272,MIN
3/31/2017,1493.180638,OTT
3/31/2017,1439.360776,WPG
3/31/2017,1611.422526,ANA
3/31/2017,1438.239005,EDM
3/31/2017,1606.027895,SJS
3/31/2017,1624.939595,NYR
3/31/2017,1673.462956,PIT
3/31/2017,1477.663825,NYI
3/31/2017,1349.611046,NJD
4/1/2017,1660.576286,CHI
4/1/2017,1590.593318,CBJ
4/1/2017,1252.917948,COL
4/1/2017,1605.619919,STL
4/1/2017,1488.805605,CGY
4/1/2017,1601.080369,SJS
4/1/2017,1346.65539,VAN
4/1/2017,1550.184939,LAK
4/1/2017,1271.482686,ARI
4/1/2017,1750.144958,WSH
4/1/2017,1580.661934,BOS
4/1/2017,1433.906501,FLA
4/1/2017,1560.244695,NSH
4/1/2017,1605.700588,MIN
4/1/2017,1400.578783,DET
4/1/2017,1427.251788,TOR
4/1/2017,1557.477801,TBL
4/1/2017,1527.220224,MTL
4/1/2017,1474.476508,PHI
4/1/2017,1346.339944,NJD
4/1/2017,1418.596544,CAR
4/1/2017,1474.486925,DAL
4/1/2017,1444.331484,WPG
4/1/2017,1484.666321,OTT
4/2/2017,1443.186531,EDM
4/2/2017,1606.451818,ANA
4/2/2017,1665.97404,CHI
4/2/2017,1586.997031,BOS
4/2/2017,1327.708342,BUF
4/2/2017,1480.934926,NYI
4/2/2017,1674.393238,PIT
4/2/2017,1411.238622,CAR
4/2/2017,1553.303734,TBL
4/2/2017,1481.844847,DAL
4/2/2017,1585.195564,CBJ
4/2/2017,1737.367015,WSH
4/2/2017,1604.151863,STL
4/2/2017,1568.767281,NSH
4/2/2017,1597.178003,MIN
4/2/2017,1254.386005,COL
4/2/2017,1342.364215,VAN
4/2/2017,1591.798891,SJS
4/2/2017,1624.009312,NYR
4/2/2017,1481.017779,PHI
4/3/2017,1498.087083,CGY
4/3/2017,1601.528908,ANA
4/3/2017,1554.476114,LAK
4/3/2017,1284.26063,ARI
4/3/2017,1323.010371,BUF
4/3/2017,1431.098321,TOR
4/3/2017,1396.732249,DET
4/3/2017,1478.318433,OTT
4/3/2017,1427.571404,FLA
4/3/2017,1531.39429,MTL
4/4/2017,1591.449711,BOS
4/4/2017,1560.483921,TBL
4/4/2017,1339.798674,NJD
4/4/2017,1477.829479,PHI
4/4/2017,1676.946892,PIT
4/4/2017,1582.057794,CBJ
4/4/2017,1436.17247,TOR
4/4/2017,1740.504785,WSH
4/4/2017,1477.201557,OTT
4/4/2017,1397.849125,DET
4/5/2017,1611.744834,STL
4/5/2017,1450.679373,WPG
4/5/2017,1561.174309,NSH
4/5/2017,1485.632897,NYI
4/5/2017,1601.52324,MIN
4/5/2017,1408.684968,CAR
4/5/2017,1474.66466,DAL
4/5/2017,1289.742177,ARI
4/5/2017,1250.040768,COL
4/5/2017,1661.521359,CHI
4/5/2017,1604.937809,ANA
4/5/2017,1494.678183,CGY
4/5/2017,1548.994566,LAK
4/5/2017,1448.10944,EDM
4/5/2017,1595.733077,SJS
4/5/2017,1338.430029,VAN
4/5/2017,1317.936222,BUF
4/5/2017,1538.207801,MTL
4/6/2017,1745.209106,WSH
4/6/2017,1627.197612,NYR
4/6/2017,1601.004372,BOS
4/6/2017,1482.519336,OTT
4/6/2017,1344.582954,NJD
4/6/2017,1683.861181,PIT
4/6/2017,1404.308599,CAR
4/6/2017,1490.066044,NYI
4/6/2017,1575.143505,CBJ
4/6/2017,1460.501196,WPG
4/6/2017,1431.468149,TOR
4/6/2017,1550.92926,TBL
4/6/2017,1420.757893,FLA
4/6/2017,1601.923011,STL
4/7/2017,1477.624598,DAL
4/7/2017,1556.741163,NSH
4/7/2017,1256.166581,COL
4/7/2017,1605.89961,MIN
4/7/2017,1286.782238,ARI
4/7/2017,1334.555495,VAN
4/7/2017,1609.993662,ANA
4/7/2017,1655.395546,CHI
4/7/2017,1554.129524,LAK
4/7/2017,1489.62233,CGY
4/7/2017,1599.607611,SJS
4/7/2017,1442.974483,EDM
4/7/2017,1532.980648,MTL
4/7/2017,1557.567305,TBL
4/8/2017,1483.688216,OTT
4/8/2017,1622.20692,NYR
4/8/2017,1473.045198,PHI
4/8/2017,1570.489494,CBJ
4/8/2017,1599.835492,BOS
4/8/2017,1750.199798,WSH
4/8/2017,1340.205633,NJD
4/8/2017,1497.083707,NYI
4/8/2017,1424.830104,TOR
4/8/2017,1688.238503,PIT
4/8/2017,1392.531346,DET
4/8/2017,1527.192857,MTL
4/8/2017,1414.797626,FLA
4/8/2017,1323.163376,BUF
4/8/2017,1397.290935,CAR
4/8/2017,1607.883278,STL
4/8/2017,1465.155207,WPG
4/8/2017,1565.607478,NSH
4/8/2017,1545.388983,LAK
4/8/2017,1644.743089,CHI
4/9/2017,1468.758283,DAL
4/9/2017,1254.025434,COL
4/9/2017,1291.056811,ARI
4/9/2017,1608.040756,MIN
4/9/2017,1330.280923,VAN
4/9/2017,1450.304512,EDM
4/9/2017,1592.277582,SJS
4/9/2017,1498.36287,CGY
4/9/2017,1389.296959,DET
4/9/2017,1335.537672,NJD
4/9/2017,1563.355095,TBL
4/9/2017,1316.212281,BUF
4/9/2017,1501.751668,NYI
4/9/2017,1490.868688,OTT
4/9/2017,1433.001528,TOR
4/9/2017,1563.653565,CBJ
4/9/2017,1608.589162,STL
4/9/2017,1253.324984,COL
4/9/2017,1615.026449,NYR
4/9/2017,1680.067079,PIT
4/9/2017,1479.881128,PHI
4/9/2017,1396.585052,CAR
4/9/2017,1754.921341,WSH
4/9/2017,1421.748721,FLA
4/10/2017,1620.646119,ANA
4/10/2017,1549.957046,LAK
4/10/2017,1453.62039,EDM
4/10/2017,1326.965044,VAN
4/12/2017,1530.427244,MTL
4/12/2017,1619.399763,NYR
4/12/2017,1484.962651,OTT
4/12/2017,1595.113949,BOS
4/12/2017,1675.693764,PIT
4/12/2017,1566.910211,CBJ
4/14/2017,1525.191323,MTL
4/14/2017,1624.635684,NYR
4/14/2017,1680.762051,PIT
4/14/2017,1561.841924,CBJ
4/14/2017,1640.175027,CHI
4/14/2017,1561.033223,NSH
4/14/2017,1624.240598,ANA
4/14/2017,1493.168893,CGY
4/16/2017,1620.067112,NYR
4/16/2017,1529.759895,MTL
4/16/2017,1555.197831,CBJ
4/16/2017,1687.406144,PIT
4/16/2017,1635.721409,CHI
4/16/2017,1565.48684,NSH
4/16/2017,1610.708576,STL
4/16/2017,1611.478979,MIN
4/16/2017,1627.494912,ANA
4/16/2017,1489.91458,CGY
4/18/2017,1613.291698,NYR
4/18/2017,1536.535309,MTL
4/18/2017,1551.949831,CBJ
4/18/2017,1690.654144,PIT
4/18/2017,1578.695635,NSH
4/18/2017,1622.512615,CHI
4/18/2017,1486.696367,CGY
4/18/2017,1630.713125,ANA
4/20/2017,1532.975366,MTL
4/20/2017,1616.851641,NYR
4/20/2017,1685.866136,PIT
4/20/2017,1556.737839,CBJ
4/20/2017,1616.715228,STL
4/20/2017,1605.472326,MIN
4/20/2017,1483.513724,CGY
4/20/2017,1633.895768,ANA
4/23/2017,1620.371142,NYR
4/23/2017,1529.455865,MTL
4/23/2017,1598.485126,BOS
4/23/2017,1481.591475,OTT
4/23/2017,1429.744882,TOR
4/23/2017,1746.246408,WSH
4/23/2017,1597.471559,SJS
4/23/2017,1460.178153,EDM
4/15/2017,1486.258092,OTT
4/15/2017,1593.818508,BOS
4/15/2017,1748.540828,WSH
4/15/2017,1427.450463,TOR
4/15/2017,1611.569397,MIN
4/15/2017,1610.618158,STL
4/15/2017,1467.348451,EDM
4/15/2017,1590.301262,SJS
4/17/2017,1589.204239,BOS
4/17/2017,1490.872362,OTT
